index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
0,SCRO,St. Croix,2008-06-30,2016-06-30,,,,,
1,SCRO,St. Croix,2016-07-01,2024-03-15,,,,,
