index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
105,FRTH,Firth,2019-08-01,2019-08-31,,,,,
106,FRTH,Firth,2019-09-01,2019-09-30,,,,,
107,FRTH,Firth,2019-10-01,2019-10-31,,,,,
108,FRTH,Firth,2019-11-01,2019-11-30,,,,,
109,FRTH,Firth,2019-12-01,2019-12-31,,,,,
110,FRTH,Firth,2020-01-01,2020-01-31,,,,,
111,FRTH,Firth,2020-02-01,2020-02-29,,,,,
112,FRTH,Firth,2020-03-01,2020-03-31,,,,,
113,FRTH,Firth,2020-04-01,2020-04-30,,,,,
114,FRTH,Firth,2020-05-01,2020-05-31,,,,,
115,FRTH,Firth,2020-06-01,2020-06-30,,,,,
116,FRTH,Firth,2020-07-01,2020-07-31,,,,,
117,FRTH,Firth,2020-08-01,2020-08-31,,,,,
118,FRTH,Firth,2020-09-01,2020-09-30,,,,,
119,FRTH,Firth,2020-10-01,2020-10-31,,,,,
120,FRTH,Firth,2020-11-01,2020-11-30,,,,,
121,FRTH,Firth,2020-12-01,2020-12-31,,,,,
122,FRTH,Firth,2021-01-01,2021-01-31,,,,,
123,FRTH,Firth,2021-02-01,2021-02-28,,,,,
124,FRTH,Firth,2021-03-01,2021-03-31,,,,,
125,FRTH,Firth,2021-04-01,2021-04-30,,,,,
126,FRTH,Firth,2021-05-01,2021-05-31,,,,,
127,FRTH,Firth,2021-06-01,2021-06-30,,,,,
128,FRTH,Firth,2021-07-01,2021-07-31,,,,,
129,FRTH,Firth,2021-08-01,2021-08-31,,,,,
130,FRTH,Firth,2021-09-01,2021-09-30,,,,,
131,FRTH,Firth,2021-10-01,2021-10-31,,,,,
132,FRTH,Firth,2021-11-01,2021-11-30,,,,,
133,FRTH,Firth,2021-12-01,2021-12-31,,,,,
134,FRTH,Firth,2022-01-01,2022-01-31,,,,,
135,FRTH,Firth,2022-02-01,2022-02-28,,,,,
136,FRTH,Firth,2022-03-01,2022-03-31,,,,,
137,FRTH,Firth,2022-04-01,2022-04-30,,,,,
138,FRTH,Firth,2022-05-01,2022-05-31,,,,,
139,FRTH,Firth,2022-06-01,2022-06-30,,,,,
140,FRTH,Firth,2022-07-01,2022-07-31,,,,,
141,FRTH,Firth,2022-08-01,2022-08-31,,,,,
142,FRTH,Firth,2022-09-01,2022-09-30,,,,,
143,FRTH,Firth,2022-10-01,2022-10-31,,,,,
144,FRTH,Firth,2022-11-01,2022-11-30,,,,,
145,FRTH,Firth,2022-12-01,2022-12-31,,,,,
146,FRTH,Firth,2023-01-01,2023-01-31,,,,,
147,FRTH,Firth,2023-02-01,2023-02-28,,,,,
148,FRTH,Firth,2023-03-01,2023-03-31,,,,,
149,FRTH,Firth,2023-04-01,2023-04-30,,,,,
150,FRTH,Firth,2023-05-01,2023-05-31,,,,,
151,FRTH,Firth,2023-06-01,2023-06-30,,,,,
152,FRTH,Firth,2023-07-01,2023-07-31,,,,,
153,FRTH,Firth,2023-08-01,2023-08-31,,,,,
154,FRTH,Firth,2023-09-01,2023-09-30,,,,,
155,FRTH,Firth,2023-10-01,2023-10-31,,,,,
156,FRTH,Firth,2023-11-01,2023-11-30,,,,,
157,FRTH,Firth,2023-12-01,2023-12-31,,,,,
158,FRTH,Firth,2024-01-01,2024-01-31,,,,,
159,FRTH,Firth,2024-02-01,2024-02-29,,,,,
160,FRTH,Firth,2024-03-01,2024-03-15,,,,,
