index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
73,GANG,Ganges-Brahmaputra-Meghna,02/01/2014,02/28/2014,,,,,
74,GANG,Ganges-Brahmaputra-Meghna,03/01/2014,03/31/2014,,,,,
75,GANG,Ganges-Brahmaputra-Meghna,04/01/2014,04/30/2014,,,,,
76,GANG,Ganges-Brahmaputra-Meghna,05/01/2014,05/31/2014,,,,,
77,GANG,Ganges-Brahmaputra-Meghna,06/01/2014,06/30/2014,,,,,
78,GANG,Ganges-Brahmaputra-Meghna,07/01/2014,07/31/2014,,,,,
79,GANG,Ganges-Brahmaputra-Meghna,08/01/2014,08/31/2014,,,,,
80,GANG,Ganges-Brahmaputra-Meghna,09/01/2014,09/30/2014,,,,,
81,GANG,Ganges-Brahmaputra-Meghna,10/01/2014,10/31/2014,,,,,
82,GANG,Ganges-Brahmaputra-Meghna,11/01/2014,11/30/2014,,,,,
83,GANG,Ganges-Brahmaputra-Meghna,12/01/2014,12/31/2014,,,,,
84,GANG,Ganges-Brahmaputra-Meghna,01/01/2015,01/31/2015,,,,,
85,GANG,Ganges-Brahmaputra-Meghna,02/01/2015,02/28/2015,,,,,
86,GANG,Ganges-Brahmaputra-Meghna,03/01/2015,03/31/2015,,,,,
87,GANG,Ganges-Brahmaputra-Meghna,04/01/2015,04/30/2015,,,,,
88,GANG,Ganges-Brahmaputra-Meghna,05/01/2015,05/31/2015,,,,,
89,GANG,Ganges-Brahmaputra-Meghna,06/01/2015,06/30/2015,,,,,
90,GANG,Ganges-Brahmaputra-Meghna,07/01/2015,07/31/2015,,,,,
91,GANG,Ganges-Brahmaputra-Meghna,08/01/2015,08/31/2015,,,,,
92,GANG,Ganges-Brahmaputra-Meghna,09/01/2015,09/30/2015,,,,,
93,GANG,Ganges-Brahmaputra-Meghna,10/01/2015,10/31/2015,,,,,
94,GANG,Ganges-Brahmaputra-Meghna,11/01/2015,11/30/2015,,,,,
95,GANG,Ganges-Brahmaputra-Meghna,12/01/2015,12/31/2015,,,,,
96,GANG,Ganges-Brahmaputra-Meghna,01/01/2016,01/31/2016,,,,,
97,GANG,Ganges-Brahmaputra-Meghna,02/01/2016,02/29/2016,,,,,
98,GANG,Ganges-Brahmaputra-Meghna,03/01/2016,03/31/2016,,,,,
99,GANG,Ganges-Brahmaputra-Meghna,04/01/2016,04/30/2016,,,,,
100,GANG,Ganges-Brahmaputra-Meghna,05/01/2016,05/31/2016,,,,,
101,GANG,Ganges-Brahmaputra-Meghna,06/01/2016,06/30/2016,,,,,
102,GANG,Ganges-Brahmaputra-Meghna,07/01/2016,07/31/2016,,,,,
103,GANG,Ganges-Brahmaputra-Meghna,08/01/2016,08/31/2016,,,,,
104,GANG,Ganges-Brahmaputra-Meghna,09/01/2016,09/30/2016,,,,,
105,GANG,Ganges-Brahmaputra-Meghna,10/01/2016,10/31/2016,,,,,
106,GANG,Ganges-Brahmaputra-Meghna,11/01/2016,11/30/2016,,,,,
107,GANG,Ganges-Brahmaputra-Meghna,12/01/2016,12/31/2016,,,,,
108,GANG,Ganges-Brahmaputra-Meghna,01/01/2017,01/31/2017,,,,,
109,GANG,Ganges-Brahmaputra-Meghna,02/01/2017,02/28/2017,,,,,
110,GANG,Ganges-Brahmaputra-Meghna,03/01/2017,03/31/2017,,,,,
111,GANG,Ganges-Brahmaputra-Meghna,04/01/2017,04/30/2017,,,,,
112,GANG,Ganges-Brahmaputra-Meghna,05/01/2017,05/31/2017,,,,,
113,GANG,Ganges-Brahmaputra-Meghna,06/01/2017,06/30/2017,,,,,
114,GANG,Ganges-Brahmaputra-Meghna,07/01/2017,07/31/2017,,,,,
115,GANG,Ganges-Brahmaputra-Meghna,08/01/2017,08/31/2017,,,,,
116,GANG,Ganges-Brahmaputra-Meghna,09/01/2017,09/30/2017,,,,,
117,GANG,Ganges-Brahmaputra-Meghna,10/01/2017,10/31/2017,,,,,
118,GANG,Ganges-Brahmaputra-Meghna,11/01/2017,11/30/2017,,,,,
119,GANG,Ganges-Brahmaputra-Meghna,12/01/2017,12/31/2017,,,,,
120,GANG,Ganges-Brahmaputra-Meghna,01/01/2018,01/31/2018,,,,,
121,GANG,Ganges-Brahmaputra-Meghna,02/01/2018,02/28/2018,,,,,
122,GANG,Ganges-Brahmaputra-Meghna,03/01/2018,03/31/2018,,,,,
123,GANG,Ganges-Brahmaputra-Meghna,04/01/2018,04/30/2018,,,,,
124,GANG,Ganges-Brahmaputra-Meghna,05/01/2018,05/31/2018,,,,,
125,GANG,Ganges-Brahmaputra-Meghna,06/01/2018,06/30/2018,,,,,
126,GANG,Ganges-Brahmaputra-Meghna,07/01/2018,07/31/2018,,,,,
127,GANG,Ganges-Brahmaputra-Meghna,08/01/2018,08/31/2018,,,,,
128,GANG,Ganges-Brahmaputra-Meghna,09/01/2018,09/30/2018,,,,,
129,GANG,Ganges-Brahmaputra-Meghna,10/01/2018,10/31/2018,,,,,
130,GANG,Ganges-Brahmaputra-Meghna,11/01/2018,11/30/2018,,,,,
131,GANG,Ganges-Brahmaputra-Meghna,12/01/2018,12/31/2018,,,,,
132,GANG,Ganges-Brahmaputra-Meghna,01/01/2019,01/31/2019,,,,,
133,GANG,Ganges-Brahmaputra-Meghna,02/01/2019,02/28/2019,,,,,
134,GANG,Ganges-Brahmaputra-Meghna,03/01/2019,03/31/2019,,,,,
135,GANG,Ganges-Brahmaputra-Meghna,04/01/2019,04/30/2019,,,,,
136,GANG,Ganges-Brahmaputra-Meghna,05/01/2019,05/31/2019,,,,,
137,GANG,Ganges-Brahmaputra-Meghna,06/01/2019,06/30/2019,,,,,
138,GANG,Ganges-Brahmaputra-Meghna,07/01/2019,07/31/2019,,,,,
139,GANG,Ganges-Brahmaputra-Meghna,08/01/2019,08/31/2019,,,,,
140,GANG,Ganges-Brahmaputra-Meghna,09/01/2019,09/30/2019,,,,,
141,GANG,Ganges-Brahmaputra-Meghna,10/01/2019,10/31/2019,,,,,
142,GANG,Ganges-Brahmaputra-Meghna,11/01/2019,11/30/2019,,,,,
143,GANG,Ganges-Brahmaputra-Meghna,12/01/2019,12/31/2019,,,,,
144,GANG,Ganges-Brahmaputra-Meghna,01/01/2020,01/31/2020,,,,,
145,GANG,Ganges-Brahmaputra-Meghna,02/01/2020,02/29/2020,,,,,
146,GANG,Ganges-Brahmaputra-Meghna,03/01/2020,03/31/2020,,,,,
147,GANG,Ganges-Brahmaputra-Meghna,04/01/2020,04/30/2020,,,,,
148,GANG,Ganges-Brahmaputra-Meghna,05/01/2020,05/31/2020,,,,,
